no,indicador,cve_ent,year,valor
1266,PIB per cápita (total),08,2007,197032.07086060697
1266,PIB per cápita (total),09,2007,348701.31271882856
1266,PIB per cápita (total),10,2007,154636.66219601154
1266,PIB per cápita (total),11,2007,148218.32668229795
1266,PIB per cápita (total),12,2007,86428.79582254228
1266,PIB per cápita (total),13,2007,141908.1659946781
1266,PIB per cápita (total),14,2007,192895.6200056997
1266,PIB per cápita (total),15,2007,118344.62412826045
1266,PIB per cápita (total),16,2007,118015.13705236097
1266,PIB per cápita (total),17,2007,138442.982791721
1266,PIB per cápita (total),18,2007,130124.79693540256
1266,PIB per cápita (total),19,2007,341831.368476937
1266,PIB per cápita (total),20,2007,101146.36106374148
1266,PIB per cápita (total),21,2007,118112.4919110623
1266,PIB per cápita (total),22,2007,261339.87784125615
1266,PIB per cápita (total),23,2007,209919.0182882466
1266,PIB per cápita (total),24,2007,150090.37846319814
1266,PIB per cápita (total),25,2007,157658.62863665962
1266,PIB per cápita (total),26,2007,240594.6312704236
1266,PIB per cápita (total),27,2007,228939.7792242596
1266,PIB per cápita (total),28,2007,210560.35645535553
1266,PIB per cápita (total),29,2007,103705.10464786866
1266,PIB per cápita (total),30,2007,136316.20383418672
1266,PIB per cápita (total),31,2007,144588.72980194818
1266,PIB per cápita (total),32,2007,113636.84129573782
1266,PIB per cápita (total),01,2008,188146.0598972776
1266,PIB per cápita (total),02,2008,246552.33085328047
1266,PIB per cápita (total),03,2008,238445.6732608798
1266,PIB per cápita (total),04,2008,1017147.4751045466
1266,PIB per cápita (total),05,2008,298266.29321334336
1266,PIB per cápita (total),06,2008,198072.70737112736
1266,PIB per cápita (total),07,2008,71229.92420689345
1266,PIB per cápita (total),08,2008,204817.9580212028
1266,PIB per cápita (total),09,2008,352824.6747784337
1266,PIB per cápita (total),10,2008,160536.1917053726
1266,PIB per cápita (total),11,2008,148754.40263816275
1266,PIB per cápita (total),12,2008,85397.46377713529
1266,PIB per cápita (total),13,2008,142754.07176359228
1266,PIB per cápita (total),14,2008,193545.07935718092
1266,PIB per cápita (total),15,2008,117242.82093821131
1266,PIB per cápita (total),16,2008,118876.3448603315
1266,PIB per cápita (total),17,2008,132460.56684550806
1266,PIB per cápita (total),18,2008,136191.93843759783
1266,PIB per cápita (total),19,2008,335094.07609705126
1266,PIB per cápita (total),20,2008,102430.76701210966
1266,PIB per cápita (total),21,2008,116538.99766107203
1266,PIB per cápita (total),22,2008,254788.3342405636
1266,PIB per cápita (total),23,2008,212797.7282715418
1266,PIB per cápita (total),24,2008,153867.02414469057
1266,PIB per cápita (total),25,2008,163382.95509572784
1266,PIB per cápita (total),26,2008,239349.5357551841
1266,PIB per cápita (total),27,2008,233276.5508571429
1266,PIB per cápita (total),28,2008,212365.28148226076
1266,PIB per cápita (total),29,2008,103378.0867884978
1266,PIB per cápita (total),30,2008,133139.06742093107
1266,PIB per cápita (total),31,2008,144930.61223437177
1266,PIB per cápita (total),32,2008,116495.38760547036
1266,PIB per cápita (total),01,2009,170409.43072088886
1266,PIB per cápita (total),02,2009,210146.3427704875
1266,PIB per cápita (total),03,2009,216119.6508389092
1266,PIB per cápita (total),04,2009,912123.9864398906
1266,PIB per cápita (total),05,2009,235160.45992767255
1266,PIB per cápita (total),06,2009,183473.928981272
1266,PIB per cápita (total),07,2009,68726.52209885471
1266,PIB per cápita (total),08,2009,182530.2400135227
1266,PIB per cápita (total),09,2009,333230.2347443214
1266,PIB per cápita (total),10,2009,155481.77047360782
1266,PIB per cápita (total),11,2009,138924.2376249396
1266,PIB per cápita (total),12,2009,82393.42897717652
1266,PIB per cápita (total),13,2009,133443.15928991733
1266,PIB per cápita (total),14,2009,177838.73514965223
1266,PIB per cápita (total),15,2009,108267.0167472241
1266,PIB per cápita (total),16,2009,112186.28384012656
1266,PIB per cápita (total),17,2009,125240.13932918038
1266,PIB per cápita (total),18,2009,124900.90428737953
1266,PIB per cápita (total),19,2009,302790.65164299664
1266,PIB per cápita (total),20,2009,100325.65206941256
1266,PIB per cápita (total),21,2009,106572.08375504994
1266,PIB per cápita (total),22,2009,236626.41791495943
1266,PIB per cápita (total),23,2009,187070.72773508693
1266,PIB per cápita (total),24,2009,142642.8667736118
1266,PIB per cápita (total),25,2009,156329.01012611232
1266,PIB per cápita (total),26,2009,216256.0592753726
1266,PIB per cápita (total),27,2009,234263.66186388856
1266,PIB per cápita (total),28,2009,192272.2819266808
1266,PIB per cápita (total),29,2009,96975.15280271228
1266,PIB per cápita (total),30,2009,129284.22988515288
1266,PIB per cápita (total),31,2009,138887.18231121893
1266,PIB per cápita (total),32,2009,119928.9714920183
1266,PIB per cápita (total),01,2010,181662.7285313525
1266,PIB per cápita (total),02,2010,214780.5769967667
1266,PIB per cápita (total),03,2010,214651.32140076373
1266,PIB per cápita (total),04,2010,869565.3961158274
1266,PIB per cápita (total),05,2010,276507.6698611787
1266,PIB per cápita (total),06,2010,189692.60174414213
1266,PIB per cápita (total),07,2010,72073.86167151642
1266,PIB per cápita (total),08,2010,187069.8822172822
1266,PIB per cápita (total),09,2010,345606.424638421
1266,PIB per cápita (total),10,2010,156196.4044742462
1266,PIB per cápita (total),11,2010,145284.85556167716
1266,PIB per cápita (total),12,2010,83735.44477933858
1266,PIB per cápita (total),13,2010,132039.6180748078
1266,PIB per cápita (total),14,2010,185399.33557301076
1266,PIB per cápita (total),15,2010,114181.3898605001
1266,PIB per cápita (total),16,2010,112951.27175458412
1266,PIB per cápita (total),17,2010,128381.7461158894
1266,PIB per cápita (total),18,2010,124471.6848065213
1266,PIB per cápita (total),19,2010,317561.7243656346
1266,PIB per cápita (total),20,2010,97633.94681397738
1266,PIB per cápita (total),21,2010,113086.16896215834
1266,PIB per cápita (total),22,2010,251968.15414561197
1266,PIB per cápita (total),23,2010,189867.9884518085
1266,PIB per cápita (total),24,2010,149076.7286731145
1266,PIB per cápita (total),25,2010,156171.56788743768
1266,PIB per cápita (total),26,2010,220307.64329537857
1266,PIB per cápita (total),27,2010,240748.99923117415
1266,PIB per cápita (total),28,2010,193460.18408302584
1266,PIB per cápita (total),29,2010,101622.53678555936
1266,PIB per cápita (total),30,2010,131808.5226108253
1266,PIB per cápita (total),31,2010,142005.5917580146
1266,PIB per cápita (total),32,2010,129441.5515105684
1266,PIB per cápita (total),01,2011,186177.75175265723
1266,PIB per cápita (total),02,2011,215620.66433392745
1266,PIB per cápita (total),03,2011,217942.80512154344
1266,PIB per cápita (total),04,2011,831745.6353593743
1266,PIB per cápita (total),05,2011,289382.4831423619
1266,PIB per cápita (total),06,2011,197512.34709271145
1266,PIB per cápita (total),07,2011,71726.84434866841
1266,PIB per cápita (total),08,2011,189356.1782613135
1266,PIB per cápita (total),09,2011,356109.5869140558
1266,PIB per cápita (total),10,2011,160692.19434373415
1266,PIB per cápita (total),11,2011,150293.37202526742
1266,PIB per cápita (total),12,2011,83100.46566261577
1266,PIB per cápita (total),13,2011,132519.11750403926
1266,PIB per cápita (total),14,2011,187748.38656178393
1266,PIB per cápita (total),15,2011,117558.49077843028
1266,PIB per cápita (total),16,2011,115867.06712786925
1266,PIB per cápita (total),17,2011,131007.71079467796
1266,PIB per cápita (total),18,2011,125374.2736474639
1266,PIB per cápita (total),19,2011,321099.6313451956
1266,PIB per cápita (total),20,2011,98115.69205896072
1266,PIB per cápita (total),21,2011,117525.51134668304
1266,PIB per cápita (total),22,2011,266248.6594040171
1266,PIB per cápita (total),23,2011,193651.4575540005
1266,PIB per cápita (total),24,2011,155670.72465394688
1266,PIB per cápita (total),25,2011,157693.26015416693
1266,PIB per cápita (total),26,2011,235978.5774432972
1266,PIB per cápita (total),27,2011,245695.89217227465
1266,PIB per cápita (total),28,2011,192476.93226076596
1266,PIB per cápita (total),29,2011,103103.76850098606
1266,PIB per cápita (total),30,2011,132426.87314570302
1266,PIB per cápita (total),31,2011,142824.0328683307
1266,PIB per cápita (total),32,2011,127693.9161467138
1266,PIB per cápita (total),01,2012,191756.53884920047
1266,PIB per cápita (total),02,2012,221454.01361676547
1266,PIB per cápita (total),03,2012,216000.37254162857
1266,PIB per cápita (total),04,2012,792293.7137958147
1266,PIB per cápita (total),05,2012,300725.8898625613
1266,PIB per cápita (total),06,2012,196475.1297881805
1266,PIB per cápita (total),07,2012,72174.33492067081
1266,PIB per cápita (total),08,2012,201526.3040719045
1266,PIB per cápita (total),09,2012,366089.4440458216
1266,PIB per cápita (total),10,2012,165859.7286484606
1266,PIB per cápita (total),11,2012,154686.37288965282
1266,PIB per cápita (total),12,2012,83094.9608647142
1266,PIB per cápita (total),13,2012,135161.75559990434
1266,PIB per cápita (total),14,2012,192236.22822984148
1266,PIB per cápita (total),15,2012,119543.59062367312
1266,PIB per cápita (total),16,2012,116668.60102513028
1266,PIB per cápita (total),17,2012,132763.71741984025
1266,PIB per cápita (total),18,2012,124643.44809599697
1266,PIB per cápita (total),19,2012,327175.61896239716
1266,PIB per cápita (total),20,2012,97339.33210829525
1266,PIB per cápita (total),21,2012,122521.31103110292
1266,PIB per cápita (total),22,2012,268489.1342464413
1266,PIB per cápita (total),23,2012,196708.8541966299
1266,PIB per cápita (total),24,2012,161868.74661768138
1266,PIB per cápita (total),25,2012,160261.26799490495
1266,PIB per cápita (total),26,2012,244122.29250025793
1266,PIB per cápita (total),27,2012,253080.70923228303
1266,PIB per cápita (total),28,2012,198838.56077906667
1266,PIB per cápita (total),29,2012,103693.00022833032
1266,PIB per cápita (total),30,2012,135403.33224816527
1266,PIB per cápita (total),31,2012,145602.4122495865
1266,PIB per cápita (total),32,2012,128672.07140752312
1266,PIB per cápita (total),01,2013,194580.36064985633
1266,PIB per cápita (total),02,2013,221220.11312543924
1266,PIB per cápita (total),03,2013,207983.1253965503
1266,PIB per cápita (total),04,2013,778902.0993413831
1266,PIB per cápita (total),05,2013,294217.04236152547
1266,PIB per cápita (total),06,2013,190228.75935999272
1266,PIB per cápita (total),07,2013,69077.88816315992
1266,PIB per cápita (total),08,2013,205665.0715271956
1266,PIB per cápita (total),09,2013,368733.0352533451
1266,PIB per cápita (total),10,2013,171298.54689488542
1266,PIB per cápita (total),11,2013,159271.74100447726
1266,PIB per cápita (total),12,2013,83807.44868522267
1266,PIB per cápita (total),13,2013,133140.0937997891
1266,PIB per cápita (total),14,2013,192925.6507328848
1266,PIB per cápita (total),15,2013,118658.8245027117
1266,PIB per cápita (total),16,2013,115850.29044770983
1266,PIB per cápita (total),17,2013,136172.2931377731
1266,PIB per cápita (total),18,2013,124455.20500726622
1266,PIB per cápita (total),19,2013,318608.09061962133
1266,PIB per cápita (total),20,2013,99313.08148736942
1266,PIB per cápita (total),21,2013,118977.55470657173
1266,PIB per cápita (total),22,2013,259916.868058937
1266,PIB per cápita (total),23,2013,197398.97294404503
1266,PIB per cápita (total),24,2013,164802.12312251198
1266,PIB per cápita (total),25,2013,157672.1858497382
1266,PIB per cápita (total),26,2013,250604.52287504132
1266,PIB per cápita (total),27,2013,250242.05485215096
1266,PIB per cápita (total),28,2013,197734.49889169808
1266,PIB per cápita (total),29,2013,101196.041587188
1266,PIB per cápita (total),30,2013,132560.11091302766
1266,PIB per cápita (total),31,2013,144746.48429947297
1266,PIB per cápita (total),32,2013,123912.94364522785
1266,PIB per cápita (total),01,2014,210354.3070037483
1266,PIB per cápita (total),02,2014,227061.7688303464
1266,PIB per cápita (total),03,2014,206660.5215594423
1266,PIB per cápita (total),04,2014,757737.6573483734
1266,PIB per cápita (total),05,2014,303083.27055907366
1266,PIB per cápita (total),06,2014,188843.259118848
1266,PIB per cápita (total),07,2014,70584.10512316236
1266,PIB per cápita (total),08,2014,209775.1029317193
1266,PIB per cápita (total),09,2014,373673.4935076327
1266,PIB per cápita (total),10,2014,173758.78514297
1266,PIB per cápita (total),11,2014,165369.65088863144
1266,PIB per cápita (total),12,2014,88818.2063033021
1266,PIB per cápita (total),13,2014,137595.29556432203
1266,PIB per cápita (total),14,2014,197289.92175341613
1266,PIB per cápita (total),15,2014,119790.554001186
1266,PIB per cápita (total),16,2014,120547.7054387242
1266,PIB per cápita (total),17,2014,135140.53553306096
1266,PIB per cápita (total),18,2014,123229.44274341704
1266,PIB per cápita (total),19,2014,323280.0254516583
1266,PIB per cápita (total),20,2014,97848.70848617094
1266,PIB per cápita (total),21,2014,119388.08791311314
1266,PIB per cápita (total),22,2014,263922.8155443785
1266,PIB per cápita (total),23,2014,199472.1658724507
1266,PIB per cápita (total),24,2014,166743.51135022126
1266,PIB per cápita (total),25,2014,155609.46519370025
1266,PIB per cápita (total),26,2014,251636.7653675815
1266,PIB per cápita (total),27,2014,245817.73539467496
1266,PIB per cápita (total),28,2014,197964.7554087087
1266,PIB per cápita (total),29,2014,101345.61555971306
1266,PIB per cápita (total),30,2014,131196.98405572402
1266,PIB per cápita (total),31,2014,147525.97085202855
1266,PIB per cápita (total),32,2014,131963.5740630934
1266,PIB per cápita (total),01,2015,219014.16280382464
1266,PIB per cápita (total),02,2015,233424.231437025
1266,PIB per cápita (total),03,2015,213678.75904463965
1266,PIB per cápita (total),04,2015,763635.1890521495
1266,PIB per cápita (total),05,2015,297516.37048771756
1266,PIB per cápita (total),06,2015,194788.65514474225
1266,PIB per cápita (total),07,2015,67579.17076193762
1266,PIB per cápita (total),08,2015,221972.4664473312
1266,PIB per cápita (total),09,2015,382805.20282112755
1266,PIB per cápita (total),10,2015,167610.7319316718
1266,PIB per cápita (total),11,2015,171451.17322438254
1266,PIB per cápita (total),12,2015,86751.24283986146
1266,PIB per cápita (total),13,2015,141211.76006201032
1266,PIB per cápita (total),14,2015,202326.80535617587
1266,PIB per cápita (total),15,2015,120975.7770871341
1266,PIB per cápita (total),16,2015,122439.6790597412
1266,PIB per cápita (total),17,2015,136873.51332419986
1266,PIB per cápita (total),18,2015,122979.91247943784
1266,PIB per cápita (total),19,2015,328160.23485536117
1266,PIB per cápita (total),20,2015,98696.89218541847
1266,PIB per cápita (total),21,2015,120881.39934138462
1266,PIB per cápita (total),22,2015,272743.80286510533
1266,PIB per cápita (total),23,2015,204880.8935571492
1266,PIB per cápita (total),24,2015,172565.0096361833
